repo_id,label,group,residual_idx,num_sources,distributions,entropy_mean,entropy_std,normalized_entropy_mean,effective_sources_mean,top1_mass_mean,top3_mass_mean,top5_mass_mean,gini_mean,simpson_concentration_mean,js_generalized,mean_weight_cv,contribution_rms_mean
Jonnester/LR-AttnRes-Full,Full,standard_attnres,21,22,1007616,2.4662390297990506,0.1017710066325136,0.7978664219864016,11.837960522349288,0.30700982707302743,0.5117854131915704,0.6404722647938302,0.5700390241979584,0.13890804689589556,0.0362222251477351,0.280356972930539,0.01475889203245342
Jonnester/LR-AttnRes-Full,Full,standard_attnres,22,23,1007616,2.1854122886812783,0.17426007432445487,0.6969913263631061,9.02763926498289,0.4172855332130339,0.6051031205712295,0.7237129041819068,0.6700696349143982,0.2130878836643405,0.049650626575906465,0.3806843466563656,0.01371296273182963
Jonnester/LR-AttnRes-Full,Full,standard_attnres,23,24,1007616,2.42003110366139,0.1446025126003675,0.761482114229745,11.361633432589896,0.2868662425657598,0.5693248568511591,0.6941774298505086,0.6204167895200776,0.14672456003301512,0.04640344417812514,0.32821747920926136,0.013182870528804578
Jonnester/LR-AttnRes-Full,Full,standard_attnres,24,25,1007616,2.289844346240284,0.17041505075330615,0.7113801182770148,10.016350242180552,0.36921155598105454,0.6060487007707115,0.7073258999886551,0.6680781327612032,0.18617050325482842,0.041399571670420965,0.35281272760657567,0.012655331652338913
Jonnester/LR-AttnRes-Full,Full,standard_attnres,25,26,1007616,2.5967885381807156,0.1501804388091603,0.7970262833727084,13.565314711594,0.30827237047800204,0.4842873162370387,0.5997005075943179,0.5689844367949943,0.13361232939774428,0.04143712590504256,0.3260522967450988,0.01172017445409201
Jonnester/LR-AttnRes-Full,Full,standard_attnres,26,27,1007616,2.575091462794358,0.11143304596615188,0.7813163913362394,13.212281281385964,0.23815577398470747,0.5048180605337872,0.644449718599397,0.6198923854323907,0.11827491302558077,0.049213255537187806,0.3847129952012331,0.011371598702100198
Jonnester/LR-AttnRes-Full,Full,standard_attnres,27,28,1007616,2.745660159646011,0.14269735126614636,0.8239770245745899,15.730160736456149,0.2061080262670672,0.4420421632324777,0.5693046353696808,0.5625185317140284,0.09781157170853964,0.07022154718425666,0.3754238215623578,0.010834261307732984
Jonnester/LR-AttnRes-Full,Full,standard_attnres,28,29,1007616,2.665819691448677,0.09918397970963386,0.7916797050615636,14.449837661371,0.19756194452444711,0.4748993174331944,0.6352396646166235,0.6174214918438982,0.10402432332436244,0.05110917929575809,0.335269748285707,0.010653902685939682
Jonnester/LR-AttnRes-Full,Full,standard_attnres,29,30,1007616,2.653918415550294,0.12244862546803849,0.7802894270516992,14.315467679403662,0.20706714604928242,0.490537424882253,0.6359355876116248,0.6326863256896414,0.1074365227203059,0.06642538980261659,0.3577255025753447,0.010232707454260125
Jonnester/LR-AttnRes-Full,Full,standard_attnres,30,31,1007616,2.517141495293718,0.08945197997414245,0.7330084384941473,12.442927290753621,0.2565611715966124,0.49781957438321617,0.6595794582754616,0.6907184419593191,0.12394069207877648,0.03868684056437166,0.373375406601856,0.010135839906477909
Jonnester/LR-AttnRes-Full,Full,standard_attnres,31,32,1007616,2.869969259432661,0.16833292998122143,0.828098123635703,17.884638266834788,0.19875867689043525,0.42295826741350373,0.5531594961639342,0.5591438708266592,0.09043640358661248,0.09048214382238529,0.3963628715885902,0.009568670741850284
Jonnester/LR-AttnRes-Full,Full,standard_attnres,32,33,1007616,2.761791157528637,0.10544714644588338,0.7898713229148369,15.91563521749605,0.18635136628054022,0.41637663409961917,0.5769936796126327,0.6352051816335539,0.09205223189863732,0.05297340330649547,0.3564228520804338,0.009625745417302864
Jonnester/LR-AttnRes-Full,Full,standard_attnres,33,34,1007616,2.8009092226261045,0.12789418796493143,0.7942775880418173,16.592949851741636,0.26828995310678716,0.4580994279888587,0.5719967300329751,0.5969820017737102,0.11116251161670297,0.05187262594775399,0.33181438785457074,0.00844460784220228
Jonnester/LR-AttnRes-Full,Full,standard_attnres,34,35,1007616,2.8410679034101283,0.13963650724874857,0.7990970039755348,17.295497118942137,0.1692410134445361,0.3833191828514502,0.5362660976929393,0.6271592102399687,0.08394022098159402,0.05741155108906604,0.39822841869777803,0.0083431653652457
Jonnester/LR-AttnRes-Full,Full,standard_attnres,35,36,1007616,2.8477480295227795,0.1444290480596891,0.7946791765166492,17.424115359298582,0.25378943289198524,0.44576666267906745,0.5637838399507166,0.6059383110302251,0.10563909359336869,0.05967755725401913,0.37485877500257836,0.00857675391860986
Jonnester/LR-AttnRes-Full,Full,standard_attnres,36,37,1007616,3.021046093808926,0.10475744045073748,0.8366421722784275,20.625068587016283,0.156137868519721,0.3692188166021331,0.5089410003123245,0.5721019089706545,0.07224396949376517,0.042991852840423395,0.32076239321855715,0.008988372659033614
